name,URL,Works on,description,website,projects,potential,more
Structural Engineering Ltd.,https://steelsel.com/steel-building-components-framing/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine', 'build']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/sel-civil-construction/,"['Concrete', 'Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine', 'electrical']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/safety-measure/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/fireproofing-method/,"['Concrete', 'Civil Works', 'installation', 'Projects', 'Projects', 'steel', 'Industrial', 'oil', 'Marine', 'building material', 'water']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/erection-methodology/,"['Civil Works', 'installation', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/tools-list/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'gas', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/erection-precess/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'gas', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/nut-bolt-torque-details/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/advantages-design-codes-followed/,"['Civil Works', 'installation', 'Projects', 'Projects', 'steel', 'Industrial', 'iron', 'Commercial', 'oil', 'Marine', 'international']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/foundation-of-steel/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine', 'local']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/purlin-installation/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/steel-truss/,"['Bridge', 'Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine', 'drilling']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/double-bubble-insulation/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine', 'water']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/fire-protection/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/speciality-of-our-structure/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine', 'international']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/gallery/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'gas', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/contact/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,http://techcloudltd.com/,"['worldwide', 'partner', 'Projects', 'Projects', 'Commercial', 'build', 'local', 'international']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/project/chemical-handling/,"['Civil Works', 'installation', 'steel', 'Industrial', 'Commercial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/project/ceramic-factory-of-agcl/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/project/snacks-building-of-afbl-5-storied-building/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
